datetime,season,workingday,weather,temp,humidity,windspeed,count,company_id
'2011-08-16 12:00:00','3','1',Nice,31.16,48,220.028,162,442
'2011-08-16 13:00:00','3','1',Nice,31.16,48,199.995,192,356
'2011-08-16 14:00:00','3','1',Nice,31.16,45,279.993,182,402
'2011-08-16 15:00:00','3','1',Nice,32.8,41,199.995,159,352
'2011-08-16 16:00:00','3','1',Nice,32.8,41,150.013,303,3
'2011-08-16 17:00:00','3','1',Nice,31.16,45,220.028,600,252
'2011-08-16 18:00:00','3','1',Nice,31.16,45,150.013,570,387
'2011-08-16 19:00:00','3','1',Nice,30.34,48,12.998,376,352
'2011-08-16 20:00:00','3','1',Nice,30.34,51,0.0,280,58
'2011-08-16 21:00:00','3','1',Nice,29.52,54,0.0,215,228
'2011-08-16 22:00:00','3','1',Nice,28.7,61,0.0,152,58
'2011-08-16 23:00:00','3','1',Nice,27.06,65,89.981,77,352
'2011-08-17 00:00:00','3','1',Nice,27.06,69,60.032,24,387
'2011-08-17 01:00:00','3','1',Nice,26.24,73,110.014,14,228
'2011-08-17 02:00:00','3','1',Nice,27.06,69,0.0,6,387
'2011-08-17 03:00:00','3','1',Nice,26.24,78,0.0,5,431
'2011-08-17 04:00:00','3','1',Nice,26.24,73,0.0,5,58
'2011-08-17 05:00:00','3','1',Nice,26.24,73,0.0,28,356
'2011-08-17 06:00:00','3','1',Nice,25.42,78,0.0,105,387
'2011-08-17 07:00:00','3','1',Nice,27.06,65,60.032,308,58
'2011-08-17 08:00:00','3','1',Nice,28.7,54,110.014,487,352
'2011-08-17 09:00:00','3','1',Nice,30.34,48,60.032,209,402
'2011-08-17 10:00:00','3','1',Nice,31.16,43,60.032,118,356
'2011-08-17 11:00:00','3','1',Nice,31.98,43,70.015,128,402
'2011-08-17 12:00:00','3','1',Nice,32.8,43,190.012,189,436
'2011-08-17 13:00:00','3','1',Nice,32.8,41,12.998,176,352
'2011-08-17 14:00:00','3','1',Nice,33.62,36,110.014,192,58
'2011-08-17 15:00:00','3','1',Nice,32.8,43,89.981,159,58
'2011-08-17 16:00:00','3','1',Nice,33.62,43,150.013,300,402
'2011-08-17 17:00:00','3','1',Nice,32.8,49,150.013,552,54
'2011-08-17 18:00:00','3','1',Nice,31.16,55,169.979,556,431
'2011-08-17 19:00:00','3','1',Nice,31.16,55,150.013,347,387
'2011-08-17 20:00:00','3','1',Nice,30.34,58,169.979,280,387
'2011-08-17 21:00:00','3','1',Nice,29.52,62,150.013,230,431
'2011-08-17 22:00:00','3','1',Nice,28.7,65,12.998,171,352
'2011-08-17 23:00:00','3','1',Nice,28.7,65,190.012,105,352
'2011-08-18 00:00:00','3','1',Nice,27.88,65,89.981,56,228
'2011-08-18 01:00:00','3','1',Cloudy,27.06,65,110.014,24,431
'2011-08-18 02:00:00','3','1',Nice,27.06,65,150.013,6,54
'2011-08-18 03:00:00','3','1',Nice,27.06,69,190.012,6,228
'2011-08-18 04:00:00','3','1',Nice,26.24,73,150.013,9,425
'2011-08-18 05:00:00','3','1',Nice,26.24,78,190.012,27,425
'2011-08-18 06:00:00','3','1',Cloudy,26.24,78,169.979,103,352
'2011-08-18 07:00:00','3','1',Nice,26.24,78,199.995,308,436
'2011-08-18 08:00:00','3','1',Nice,27.06,74,190.012,420,353
'2011-08-18 09:00:00','3','1',Nice,29.52,66,169.979,228,352
'2011-08-18 10:00:00','3','1',Nice,30.34,66,169.979,129,442
'2011-08-18 11:00:00','3','1',Nice,31.16,58,169.979,141,387
'2011-08-18 12:00:00','3','1',Nice,32.8,52,190.012,173,58
'2011-08-18 13:00:00','3','1',Nice,32.8,52,239.994,187,151
'2011-08-18 14:00:00','3','1',Nice,33.62,46,220.028,182,353
'2011-08-18 15:00:00','3','1',Nice,32.8,46,239.994,174,54
'2011-08-18 16:00:00','3','1',Nice,32.8,46,239.994,245,436
'2011-08-18 17:00:00','3','1',Light rain,32.8,46,199.995,409,352
'2011-08-18 18:00:00','3','1',Light rain,31.16,55,169.979,274,431
'2011-08-18 19:00:00','3','1',Nice,27.06,83,70.015,141,352
'2011-08-18 20:00:00','3','1',Nice,27.06,83,70.015,165,431
'2011-08-18 21:00:00','3','1',Cloudy,27.88,79,0.0,149,151
'2011-08-18 22:00:00','3','1',Cloudy,28.7,74,70.015,135,356
'2011-08-18 23:00:00','3','1',Cloudy,28.7,74,89.981,114,352
'2011-08-19 00:00:00','3','1',Light rain,27.88,69,12.998,62,442
'2011-08-19 01:00:00','3','1',Light rain,26.24,89,0.0,20,352
'2011-08-19 02:00:00','3','1',Light rain,26.24,83,0.0,8,431
'2011-08-19 03:00:00','3','1',Nice,26.24,78,0.0,3,151
'2011-08-19 04:00:00','3','1',Nice,26.24,83,0.0,8,387
'2011-08-19 05:00:00','3','1',Nice,26.24,83,0.0,17,352
'2011-08-19 06:00:00','3','1',Nice,26.24,83,0.0,93,130
'2011-08-19 07:00:00','3','1',Cloudy,27.06,83,60.032,263,58
'2011-08-19 08:00:00','3','1',Cloudy,27.06,83,0.0,398,442
'2011-08-19 09:00:00','3','1',Nice,28.7,65,89.981,218,58
'2011-08-19 10:00:00','3','1',Nice,29.52,62,60.032,165,352
'2011-08-19 11:00:00','3','1',Cloudy,29.52,66,60.032,165,387
'2011-08-19 12:00:00','3','1',Cloudy,30.34,62,60.032,222,353
'2011-08-19 13:00:00','3','1',Cloudy,31.16,62,12.998,232,58
'2011-08-19 14:00:00','3','1',Nice,31.98,55,12.998,220,387
'2011-08-19 15:00:00','3','1',Nice,32.8,49,70.015,222,352
'2011-08-19 16:00:00','3','1',Nice,32.8,49,0.0,327,387
'2011-08-19 17:00:00','3','1',Nice,31.16,58,350.008,527,442
'2011-08-19 18:00:00','3','1',Nice,31.16,58,350.008,425,352
'2011-08-19 19:00:00','3','1',Light rain,25.42,73,310.009,165,252
'2011-08-19 20:00:00','3','1',Light rain,25.42,83,199.995,58,352
'2011-08-19 21:00:00','3','1',Nice,25.42,83,89.981,107,402
'2011-08-19 22:00:00','3','1',Nice,24.6,88,89.981,122,387
'2011-08-19 23:00:00','3','1',Cloudy,24.6,88,60.032,106,387
'2011-09-01 00:00:00','3','1',Nice,24.6,78,70.015,51,352
'2011-09-01 01:00:00','3','1',Nice,24.6,73,60.032,21,442
'2011-09-01 02:00:00','3','1',Nice,23.78,78,60.032,25,54
'2011-09-01 03:00:00','3','1',Nice,23.78,78,60.032,14,352
'2011-09-01 04:00:00','3','1',Nice,22.96,83,60.032,7,352
'2011-09-01 05:00:00','3','1',Nice,22.96,73,60.032,23,352
'2011-09-01 06:00:00','3','1',Nice,24.6,78,0.0,105,54
'2011-09-01 07:00:00','3','1',Nice,24.6,78,0.0,342,60
'2011-09-01 08:00:00','3','1',Nice,25.42,73,89.981,498,442
'2011-09-01 09:00:00','3','1',Nice,26.24,69,70.015,207,431
'2011-09-01 10:00:00','3','1',Nice,27.88,61,89.981,138,54
'2011-09-01 11:00:00','3','1',Nice,29.52,51,89.981,192,436
'2011-09-01 12:00:00','3','1',Cloudy,29.52,51,89.981,229,425
'2011-09-01 13:00:00','3','1',Cloudy,29.52,48,60.032,219,387
'2011-09-01 14:00:00','3','1',Light rain,29.52,54,169.979,198,352
'2011-09-01 15:00:00','3','1',Nice,29.52,51,89.981,174,356
'2011-09-01 16:00:00','3','1',Nice,30.34,51,12.998,308,353
'2011-09-01 17:00:00','3','1',Nice,29.52,54,169.979,628,60
'2011-09-01 18:00:00','3','1',Nice,29.52,54,150.013,531,130
'2011-09-01 19:00:00','3','1',Nice,28.7,58,110.014,443,431
'2011-09-01 20:00:00','3','1',Nice,27.06,61,150.013,280,58
'2011-09-01 21:00:00','3','1',Cloudy,27.06,57,12.998,177,60
'2011-09-01 22:00:00','3','1',Cloudy,27.06,57,150.013,179,425
'2011-09-01 23:00:00','3','1',Nice,26.24,65,169.979,126,353
'2011-09-02 00:00:00','3','1',Nice,26.24,65,12.998,64,352
'2011-09-02 01:00:00','3','1',Light rain,25.42,73,70.015,32,431
'2011-09-02 02:00:00','3','1',Light rain,25.42,73,70.015,20,387
'2011-09-02 03:00:00','3','1',Cloudy,24.6,83,110.014,8,387
'2011-09-02 04:00:00','3','1',Nice,24.6,83,60.032,4,402
'2011-09-02 05:00:00','3','1',Cloudy,24.6,83,89.981,20,436
'2011-09-02 06:00:00','3','1',Nice,24.6,83,89.981,76,387
'2011-09-02 07:00:00','3','1',Nice,24.6,83,70.015,259,352
'2011-09-02 08:00:00','3','1',Nice,25.42,78,12.998,456,353
'2011-09-02 09:00:00','3','1',Cloudy,25.42,83,70.015,220,252
'2011-09-02 10:00:00','3','1',Cloudy,26.24,76,110.014,140,58
'2011-09-02 11:00:00','3','1',Cloudy,27.06,74,70.015,192,442
'2011-09-02 12:00:00','3','1',Cloudy,27.06,69,150.013,260,387
'2011-09-02 13:00:00','3','1',Cloudy,27.88,65,89.981,279,252
'2011-09-02 14:00:00','3','1',Cloudy,28.7,61,70.015,283,228
'2011-09-02 15:00:00','3','1',Cloudy,28.7,61,169.979,346,352
'2011-09-02 16:00:00','3','1',Cloudy,28.7,61,89.981,381,352
'2011-09-02 17:00:00','3','1',Cloudy,27.88,65,110.014,455,356
'2011-09-02 18:00:00','3','1',Cloudy,27.88,65,12.998,355,442
'2011-09-02 19:00:00','3','1',Nice,27.06,69,89.981,287,387
'2011-09-02 20:00:00','3','1',Nice,26.24,73,0.0,196,252
'2011-09-02 21:00:00','3','1',Cloudy,26.24,73,60.032,149,436
'2011-09-02 22:00:00','3','1',Cloudy,26.24,73,110.014,147,352
'2011-09-02 23:00:00','3','1',Cloudy,26.24,73,110.014,98,431
'2011-09-03 00:00:00','3','0',Cloudy,26.24,73,70.015,87,353
'2011-09-03 01:00:00','3','0',Cloudy,26.24,69,169.979,74,58
'2011-09-03 02:00:00','3','0',Cloudy,26.24,69,150.013,41,252
'2011-09-03 03:00:00','3','0',Nice,25.42,73,110.014,35,252
'2011-09-03 04:00:00','3','0',Nice,25.42,73,110.014,7,425
'2011-09-03 05:00:00','3','0',Nice,25.42,69,12.998,12,252
'2011-09-03 06:00:00','3','0',Nice,25.42,73,110.014,23,151
'2011-09-03 07:00:00','3','0',Nice,25.42,73,12.998,38,228
'2011-09-03 08:00:00','3','0',Nice,26.24,69,110.014,89,431
'2011-09-03 09:00:00','3','0',Cloudy,27.06,69,169.979,201,442
'2011-09-03 10:00:00','3','0',Light rain,27.06,65,169.979,258,356
'2011-09-03 11:00:00','3','0',Light rain,27.06,69,190.012,194,60
'2011-09-03 12:00:00','3','0',Nice,28.7,61,150.013,257,252
'2011-09-03 13:00:00','3','0',Nice,28.7,65,150.013,353,356
'2011-09-03 14:00:00','3','0',Cloudy,29.52,66,110.014,380,60
'2011-09-03 15:00:00','3','0',Nice,29.52,70,110.014,388,352
'2011-09-03 16:00:00','3','0',Nice,29.52,70,12.998,374,436
'2011-09-03 17:00:00','3','0',Nice,29.52,70,150.013,371,431
'2011-09-03 18:00:00','3','0',Nice,29.52,70,110.014,339,436
'2011-09-03 19:00:00','3','0',Nice,28.7,74,89.981,295,431
'2011-09-03 20:00:00','3','0',Nice,28.7,79,110.014,219,436
'2011-09-03 21:00:00','3','0',Nice,27.88,83,89.981,164,402
'2011-09-03 22:00:00','3','0',Nice,27.88,83,70.015,162,3
'2011-09-03 23:00:00','3','0',Nice,27.06,85,89.981,123,352
'2011-09-04 00:00:00','3','0',Nice,27.06,89,12.998,109,431
'2011-09-04 01:00:00','3','0',Nice,27.06,83,89.981,75,3
'2011-09-04 02:00:00','3','0',Nice,27.06,83,12.998,60,356
'2011-09-04 03:00:00','3','0',Nice,26.24,89,12.998,43,402
'2011-09-04 04:00:00','3','0',Nice,26.24,83,110.014,4,58
'2011-09-04 05:00:00','3','0',Nice,26.24,83,89.981,6,252
'2011-09-04 06:00:00','3','0',Nice,26.24,84,150.013,3,252
'2011-09-04 07:00:00','3','0',Nice,27.06,78,12.998,30,151
'2011-09-04 08:00:00','3','0',Nice,27.06,78,110.014,70,58
'2011-09-04 09:00:00','3','0',Nice,27.06,78,110.014,189,58
'2011-09-04 10:00:00','3','0',Nice,28.7,74,89.981,297,352
'2011-09-04 11:00:00','3','0',Nice,30.34,70,110.014,337,387
'2011-09-04 12:00:00','3','0',Nice,31.16,66,110.014,435,130
'2011-09-04 13:00:00','3','0',Cloudy,31.98,62,190.012,419,387
'2011-09-04 14:00:00','3','0',Nice,31.98,66,220.028,361,387
'2011-09-04 15:00:00','3','0',Nice,31.98,66,190.012,410,58
'2011-09-04 16:00:00','3','0',Nice,32.8,59,150.013,337,252
'2011-09-04 17:00:00','3','0',Nice,31.16,66,150.013,376,387
'2011-09-04 18:00:00','3','0',Nice,31.16,66,12.998,356,352
'2011-09-04 19:00:00','3','0',Nice,30.34,70,12.998,328,387
'2011-09-04 20:00:00','3','0',Nice,30.34,70,199.995,229,352
'2011-09-04 21:00:00','3','0',Nice,29.52,74,169.979,207,387
'2011-09-04 22:00:00','3','0',Cloudy,29.52,74,190.012,155,387
'2011-09-04 23:00:00','3','0',Cloudy,29.52,70,110.014,104,58
'2011-09-05 00:00:00','3','0',Cloudy,28.7,74,150.013,97,352
'2011-09-05 01:00:00','3','0',Cloudy,27.88,79,70.015,54,353
'2011-09-05 02:00:00','3','0',Cloudy,27.88,79,110.014,39,352
'2011-09-05 03:00:00','3','0',Cloudy,27.88,74,199.995,16,151
'2011-09-05 04:00:00','3','0',Cloudy,27.88,69,190.012,8,352
'2011-09-05 05:00:00','3','0',Cloudy,27.06,74,110.014,6,54
'2011-09-05 06:00:00','3','0',Cloudy,27.06,74,89.981,11,431
'2011-09-05 07:00:00','3','0',Nice,27.06,74,110.014,41,228
'2011-09-05 08:00:00','3','0',Cloudy,27.06,78,12.998,101,58
'2011-09-05 09:00:00','3','0',Light rain,27.88,74,110.014,152,431
'2011-09-05 10:00:00','3','0',Cloudy,28.7,70,110.014,244,151
'2011-09-05 11:00:00','3','0',Cloudy,28.7,74,110.014,308,442
'2011-09-05 12:00:00','3','0',Cloudy,29.52,70,12.998,353,58
'2011-09-05 13:00:00','3','0',Cloudy,30.34,70,89.981,389,352
'2011-09-05 14:00:00','3','0',Nice,30.34,70,110.014,357,356
'2011-09-05 15:00:00','3','0',Cloudy,27.88,79,190.012,253,352
'2011-09-05 16:00:00','3','0',Cloudy,27.88,79,190.012,284,352
'2011-09-05 17:00:00','3','0',Cloudy,27.06,89,70.015,114,356
'2011-09-05 18:00:00','3','0',Nice,27.06,89,60.032,123,353
'2011-09-05 19:00:00','3','0',Light rain,27.06,94,70.015,175,387
'2011-09-05 20:00:00','3','0',Light rain,27.06,94,169.979,82,431
'2011-09-05 21:00:00','3','0',Cloudy,27.06,94,199.995,60,353
'2011-09-05 22:00:00','3','0',Cloudy,24.6,88,390.007,64,228
'2011-09-05 23:00:00','3','0',Light rain,22.96,88,260.027,20,54
'2011-09-06 00:00:00','3','1',Light rain,22.14,94,239.994,8,130
'2011-09-06 02:00:00','3','1',Light rain,22.14,94,169.979,2,436
'2011-09-06 03:00:00','3','1',Light rain,22.14,94,199.995,1,431
'2011-09-06 04:00:00','3','1',Cloudy,22.14,94,199.995,4,352
'2011-09-06 05:00:00','3','1',Light rain,22.14,88,239.994,21,252
'2011-09-06 06:00:00','3','1',Cloudy,22.14,88,220.028,72,3
'2011-09-06 07:00:00','3','1',Cloudy,22.14,83,239.994,172,60
'2011-09-06 08:00:00','3','1',Light rain,22.14,83,260.027,364,352
'2011-09-06 09:00:00','3','1',Cloudy,22.14,81,279.993,185,3
'2011-09-06 10:00:00','3','1',Light rain,22.14,83,239.994,106,442
'2011-09-06 11:00:00','3','1',Light rain,22.14,83,260.027,89,54
'2011-09-06 12:00:00','3','1',Light rain,22.14,83,260.027,67,387
'2011-09-06 13:00:00','3','1',Light rain,22.14,88,199.995,29,58
'2011-09-06 14:00:00','3','1',Light rain,22.14,88,190.012,24,425
'2011-09-06 15:00:00','3','1',Light rain,22.14,94,260.027,89,252
'2011-09-06 16:00:00','3','1',Light rain,22.14,94,260.027,106,436
'2011-09-06 17:00:00','3','1',Cloudy,22.14,88,260.027,291,228
'2011-09-06 18:00:00','3','1',Cloudy,22.14,88,260.027,373,356
'2011-09-06 19:00:00','3','1',Cloudy,22.14,88,279.993,281,228
'2011-09-06 20:00:00','3','1',Light rain,22.14,88,199.995,163,425
'2011-09-06 21:00:00','3','1',Light rain,22.14,88,190.012,121,252
'2011-09-06 22:00:00','3','1',Cloudy,22.14,94,220.028,84,151
'2011-09-06 23:00:00','3','1',Light rain,22.14,94,169.979,58,58
'2011-09-07 00:00:00','3','1',Cloudy,22.14,94,150.013,13,436
'2011-09-07 01:00:00','3','1',Light rain,22.14,94,169.979,5,387
'2011-09-07 02:00:00','3','1',Cloudy,22.14,94,150.013,6,228
'2011-09-07 03:00:00','3','1',Light rain,22.96,94,89.981,2,151
'2011-09-07 04:00:00','3','1',Light rain,22.96,94,110.014,4,431
'2011-09-07 05:00:00','3','1',Cloudy,22.96,100,89.981,16,60
'2011-09-07 06:00:00','3','1',Light rain,24.6,88,70.015,75,54
'2011-09-07 07:00:00','3','1',Light rain,24.6,88,60.032,86,228
'2011-09-07 08:00:00','3','1',Light rain,25.42,94,60.032,328,58
'2011-09-07 09:00:00','3','1',Light rain,24.6,88,89.981,190,387
'2011-09-07 10:00:00','3','1',Light rain,24.6,88,89.981,66,387
'2011-09-07 11:00:00','3','1',Light rain,24.6,94,0.0,10,252
'2011-09-07 12:00:00','3','1',Light rain,22.96,94,0.0,22,352
'2011-09-07 13:00:00','3','1',Light rain,24.6,88,0.0,11,151
'2011-09-07 14:00:00','3','1',Light rain,24.6,93,0.0,25,60
'2011-09-07 15:00:00','3','1',Light rain,25.42,94,70.015,58,252
'2011-09-07 16:00:00','3','1',Nice,26.24,89,0.0,144,60
'2011-09-07 17:00:00','3','1',Light rain,26.24,89,0.0,285,387
'2011-09-07 18:00:00','3','1',Light rain,26.24,89,0.0,237,387
'2011-09-07 19:00:00','3','1',Cloudy,26.24,89,0.0,226,58
'2011-09-07 20:00:00','3','1',Light rain,26.24,89,60.032,96,436
'2011-09-07 21:00:00','3','1',Light rain,26.24,89,60.032,38,431
'2011-09-07 22:00:00','3','1',Light rain,25.42,94,110.014,29,353
'2011-09-07 23:00:00','3','1',Light rain,25.42,94,12.998,24,352
'2011-09-08 00:00:00','3','1',Light rain,24.6,100,12.998,14,54
'2011-09-08 01:00:00','3','1',Light rain,25.42,94,70.015,4,353
'2011-09-08 03:00:00','3','1',Light rain,25.42,94,0.0,2,228
'2011-09-08 04:00:00','3','1',Cloudy,25.42,94,60.032,3,402
'2011-09-08 05:00:00','3','1',Light rain,25.42,94,60.032,14,387
'2011-09-08 06:00:00','3','1',Light rain,25.42,94,110.014,56,402
'2011-09-08 07:00:00','3','1',Light rain,25.42,94,70.015,179,252
'2011-09-08 08:00:00','3','1',Light rain,25.42,94,89.981,195,387
'2011-09-08 09:00:00','3','1',Cloudy,25.42,100,169.979,69,402
'2011-09-08 10:00:00','3','1',Cloudy,26.24,94,70.015,65,387
'2011-09-08 11:00:00','3','1',Cloudy,26.24,94,150.013,98,352
'2011-09-08 12:00:00','3','1',Cloudy,27.06,94,150.013,102,436
'2011-09-08 13:00:00','3','1',Cloudy,27.88,83,260.027,126,442
'2011-09-08 14:00:00','3','1',Cloudy,28.7,79,239.994,120,387
'2011-09-08 15:00:00','3','1',Light rain,27.06,89,199.995,139,228
'2011-09-08 16:00:00','3','1',Light rain,26.24,94,190.012,156,442
'2011-09-08 17:00:00','3','1',Light rain,26.24,94,190.012,113,252
'2011-09-08 18:00:00','3','1',Light rain,26.24,94,239.994,68,58
'2011-09-08 19:00:00','3','1',Light rain,25.42,100,220.028,52,387
'2011-09-08 20:00:00','3','1',Cloudy,25.42,94,110.014,89,387
'2011-09-08 21:00:00','3','1',Light rain,26.24,94,70.015,82,387
'2011-09-08 22:00:00','3','1',Light rain,25.42,100,60.032,70,58
'2011-09-08 23:00:00','3','1',Light rain,25.42,100,60.032,26,58
'2011-09-09 00:00:00','3','1',Light rain,26.24,94,12.998,16,402
'2011-09-09 01:00:00','3','1',Cloudy,25.42,100,110.014,8,387
'2011-09-09 02:00:00','3','1',Cloudy,25.42,100,169.979,8,402
'2011-09-09 03:00:00','3','1',Cloudy,25.42,94,169.979,2,54
'2011-09-09 04:00:00','3','1',Light rain,25.42,94,110.014,3,387
'2011-09-09 05:00:00','3','1',Cloudy,25.42,94,89.981,14,387
'2011-09-09 06:00:00','3','1',Cloudy,25.42,100,89.981,57,252
'2011-09-09 07:00:00','3','1',Light rain,25.42,100,169.979,108,387
'2011-09-09 08:00:00','3','1',Light rain,25.42,94,110.014,288,151
'2011-09-09 09:00:00','3','1',Light rain,25.42,94,110.014,136,151
'2011-09-09 10:00:00','3','1',Cloudy,25.42,100,0.0,29,252
'2011-09-09 11:00:00','3','1',Cloudy,25.42,94,0.0,72,228
'2011-09-09 12:00:00','3','1',Nice,26.24,94,0.0,75,151
'2011-09-09 13:00:00','3','1',Nice,28.7,79,60.032,122,425
'2011-09-09 14:00:00','3','1',Nice,29.52,74,60.032,148,436
'2011-09-09 15:00:00','3','1',Nice,30.34,66,0.0,188,54
'2011-09-09 16:00:00','3','1',Nice,30.34,66,89.981,285,352
'2011-09-09 17:00:00','3','1',Nice,28.7,79,169.979,505,352
'2011-09-09 18:00:00','3','1',Nice,28.7,79,12.998,410,442
'2011-09-09 19:00:00','3','1',Nice,27.06,89,110.014,349,352
'2011-09-09 20:00:00','3','1',Nice,26.24,94,60.032,210,431
'2011-09-09 21:00:00','3','1',Nice,27.06,89,0.0,203,54
'2011-09-09 22:00:00','3','1',Nice,25.42,94,0.0,160,252
'2011-09-09 23:00:00','3','1',Nice,25.42,94,60.032,148,3
'2011-09-10 00:00:00','3','0',Nice,25.42,94,0.0,116,252
'2011-09-10 01:00:00','3','0',Cloudy,25.42,94,0.0,83,151
'2011-09-10 02:00:00','3','0',Cloudy,24.6,97,70.015,64,436
'2011-09-10 03:00:00','3','0',Nice,23.78,100,89.981,37,387
'2011-09-10 04:00:00','3','0',Nice,23.78,94,60.032,7,352
'2011-09-10 05:00:00','3','0',Nice,23.78,94,89.981,8,436
'2011-09-10 06:00:00','3','0',Nice,23.78,94,110.014,6,130
'2011-09-10 07:00:00','3','0',Nice,24.6,88,89.981,52,54
'2011-09-10 08:00:00','3','0',Nice,25.42,83,110.014,119,58
'2011-09-10 09:00:00','3','0',Nice,26.24,78,199.995,207,352
'2011-09-10 10:00:00','3','0',Nice,28.7,65,169.979,318,387
'2011-09-10 11:00:00','3','0',Nice,29.52,62,169.979,360,352
'2011-09-10 12:00:00','3','0',Nice,29.52,62,150.013,404,352
'2011-09-10 13:00:00','3','0',Nice,30.34,55,190.012,370,436
'2011-09-10 14:00:00','3','0',Nice,30.34,55,190.012,359,353
'2011-09-10 15:00:00','3','0',Nice,30.34,55,150.013,480,352
'2011-09-10 16:00:00','3','0',Nice,30.34,55,12.998,431,402
'2011-09-10 17:00:00','3','0',Nice,30.34,55,150.013,460,387
'2011-09-10 18:00:00','3','0',Nice,29.52,58,12.998,360,60
'2011-09-10 19:00:00','3','0',Nice,28.7,58,89.981,315,431
'2011-09-10 20:00:00','3','0',Nice,27.06,69,70.015,245,387
'2011-09-10 21:00:00','3','0',Nice,26.24,78,60.032,230,352
'2011-09-10 22:00:00','3','0',Nice,26.24,78,0.0,175,252
'2011-09-10 23:00:00','3','0',Cloudy,25.42,88,0.0,139,58
'2011-09-11 00:00:00','3','0',Nice,25.42,88,0.0,108,60
'2011-09-11 01:00:00','3','0',Cloudy,25.42,88,0.0,88,387
'2011-09-11 02:00:00','3','0',Cloudy,25.42,78,12.998,76,130
'2011-09-11 03:00:00','3','0',Cloudy,25.42,78,60.032,45,402
'2011-09-11 04:00:00','3','0',Nice,24.6,83,89.981,9,228
'2011-09-11 05:00:00','3','0',Nice,24.6,83,89.981,39,387
'2011-09-11 06:00:00','3','0',Nice,23.78,88,70.015,20,352
'2011-09-11 07:00:00','3','0',Nice,24.6,88,0.0,37,431
'2011-09-11 08:00:00','3','0',Nice,26.24,78,0.0,94,58
'2011-09-11 09:00:00','3','0',Nice,27.06,74,0.0,227,425
'2011-09-11 10:00:00','3','0',Nice,28.7,65,0.0,334,151
'2011-09-11 11:00:00','3','0',Nice,28.7,65,0.0,402,3
'2011-09-11 12:00:00','3','0',Nice,28.7,65,0.0,411,151
'2011-09-11 13:00:00','3','0',Nice,30.34,58,70.015,350,58
'2011-09-11 14:00:00','3','0',Nice,29.52,58,190.012,342,356
'2011-09-11 15:00:00','3','0',Nice,30.34,51,199.995,404,387
'2011-09-11 16:00:00','3','0',Nice,29.52,51,199.995,483,431
'2011-09-11 17:00:00','3','0',Nice,29.52,51,89.981,380,425
'2011-09-11 18:00:00','3','0',Nice,27.88,65,199.995,339,58
'2011-09-11 19:00:00','3','0',Nice,26.24,69,70.015,333,228
'2011-09-11 20:00:00','3','0',Nice,25.42,73,70.015,226,58
'2011-09-11 21:00:00','3','0',Nice,26.24,69,0.0,159,387
'2011-09-11 22:00:00','3','0',Nice,25.42,69,260.027,95,352
'2011-09-11 23:00:00','3','0',Light rain,23.78,78,60.032,45,387
'2011-09-12 00:00:00','3','1',Nice,22.96,88,60.032,16,387
'2011-09-12 01:00:00','3','1',Nice,22.96,88,0.0,12,303
'2011-09-12 02:00:00','3','1',Nice,22.96,88,0.0,2,130
'2011-09-12 04:00:00','3','1',Nice,22.14,94,70.015,4,425
'2011-09-12 05:00:00','3','1',Nice,22.96,83,0.0,24,431
'2011-09-12 06:00:00','3','1',Nice,22.96,83,0.0,109,352
'2011-09-12 07:00:00','3','1',Nice,23.78,83,0.0,312,387
'2011-09-12 08:00:00','3','1',Nice,24.6,78,60.032,408,58
'2011-09-12 09:00:00','3','1',Nice,26.24,69,0.0,176,352
'2011-09-12 10:00:00','3','1',Nice,27.88,62,110.014,129,431
'2011-09-12 11:00:00','3','1',Nice,28.7,58,12.998,165,58
'2011-09-12 12:00:00','3','1',Nice,29.52,51,12.998,184,387
'2011-09-12 13:00:00','3','1',Nice,29.52,54,70.015,163,252
'2011-09-12 14:00:00','3','1',Nice,30.34,51,110.014,189,352
'2011-09-12 15:00:00','3','1',Nice,30.34,48,60.032,212,387
'2011-09-12 16:00:00','3','1',Nice,29.52,48,0.0,298,60
'2011-09-12 17:00:00','3','1',Nice,29.52,51,110.014,590,151
'2011-09-12 18:00:00','3','1',Nice,28.7,54,12.998,571,252
'2011-09-12 19:00:00','3','1',Nice,27.88,57,89.981,436,252
'2011-09-12 20:00:00','3','1',Nice,27.06,65,0.0,299,252
'2011-09-12 21:00:00','3','1',Nice,26.24,73,60.032,195,436
'2011-09-12 22:00:00','3','1',Nice,25.42,83,110.014,150,425
'2011-09-12 23:00:00','3','1',Nice,25.42,83,70.015,69,425
'2011-09-13 00:00:00','3','1',Nice,24.6,88,70.015,26,58
'2011-09-13 01:00:00','3','1',Nice,23.78,83,70.015,10,352
'2011-09-13 02:00:00','3','1',Nice,24.6,78,0.0,2,151
'2011-09-13 03:00:00','3','1',Nice,23.78,83,0.0,4,352
'2011-09-13 04:00:00','3','1',Nice,22.96,88,0.0,8,402
